IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
13.55.238.1,2095,80,false,SYD,Oceania,Sydney,93,0.00
54.79.197.209,2095,80,false,SYD,Oceania,Sydney,93,0.00
3.105.24.122,2082,80,false,SYD,Oceania,Sydney,93,0.00
3.105.24.122,2083,80,false,SYD,Oceania,Sydney,93,0.00
54.66.80.167,2086,80,false,SYD,Oceania,Sydney,93,0.00
13.238.235.196,2082,80,false,SYD,Oceania,Sydney,93,0.00
13.55.238.1,2096,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2053,80,false,SYD,Oceania,Sydney,93,0.00
13.236.104.165,2086,80,false,SYD,Oceania,Sydney,93,0.00
13.55.59.224,2083,80,false,SYD,Oceania,Sydney,93,0.00
3.105.24.122,2086,80,false,SYD,Oceania,Sydney,93,0.00
3.105.65.61,2086,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2052,80,false,SYD,Oceania,Sydney,93,0.00
3.105.65.61,2052,80,false,SYD,Oceania,Sydney,93,0.00
13.211.0.227,2083,80,false,SYD,Oceania,Sydney,94,0.00
13.237.94.188,2053,80,false,SYD,Oceania,Sydney,94,0.00
54.79.129.232,2086,80,false,SYD,Oceania,Sydney,94,0.00
52.64.153.64,2053,80,false,SYD,Oceania,Sydney,94,0.00
54.252.91.41,2053,80,false,SYD,Oceania,Sydney,94,0.00
54.79.190.249,2053,80,false,SYD,Oceania,Sydney,94,0.00
54.79.129.232,2083,80,false,SYD,Oceania,Sydney,94,0.00
54.79.197.209,2083,80,false,SYD,Oceania,Sydney,94,0.00
52.65.184.139,2096,80,false,SYD,Oceania,Sydney,94,0.00
13.55.237.163,2086,80,false,SYD,Oceania,Sydney,94,0.00
13.55.238.1,2052,80,false,SYD,Oceania,Sydney,94,0.00
13.55.237.163,2052,80,false,SYD,Oceania,Sydney,94,0.00
52.65.99.165,2082,80,false,SYD,Oceania,Sydney,94,0.00
54.79.197.209,2082,80,false,SYD,Oceania,Sydney,94,0.00
52.65.99.165,2052,80,false,SYD,Oceania,Sydney,94,0.00
52.64.153.64,2095,80,false,SYD,Oceania,Sydney,94,0.00
13.55.237.163,2087,80,false,SYD,Oceania,Sydney,94,0.00
13.236.104.165,2096,80,false,SYD,Oceania,Sydney,94,0.00
13.211.0.227,2086,80,false,SYD,Oceania,Sydney,94,0.00
13.54.173.154,2082,80,false,SYD,Oceania,Sydney,94,0.00
52.65.99.165,2086,80,false,SYD,Oceania,Sydney,94,0.00
3.107.155.172,8080,80,false,SYD,Oceania,Sydney,94,0.00
13.236.104.165,2087,80,false,SYD,Oceania,Sydney,94,0.00
54.79.10.40,2096,80,false,SYD,Oceania,Sydney,94,0.00
13.237.94.188,2052,80,false,SYD,Oceania,Sydney,94,0.00
13.55.59.224,2052,80,false,SYD,Oceania,Sydney,94,0.00
3.105.65.61,2053,80,false,SYD,Oceania,Sydney,95,0.00
3.105.12.136,2086,80,false,SYD,Oceania,Sydney,95,0.00
13.237.223.44,2052,80,false,SYD,Oceania,Sydney,95,0.00
52.65.99.165,2083,80,false,SYD,Oceania,Sydney,95,0.00
13.211.0.227,2087,80,false,SYD,Oceania,Sydney,95,0.00
54.79.197.209,2053,80,false,SYD,Oceania,Sydney,95,0.00
54.252.91.41,2087,80,false,SYD,Oceania,Sydney,95,0.00
54.252.91.41,2095,80,false,SYD,Oceania,Sydney,95,0.00
52.64.153.64,2052,80,false,SYD,Oceania,Sydney,96,0.00
3.105.24.122,2052,80,false,SYD,Oceania,Sydney,97,0.00
54.79.190.249,2096,80,false,SYD,Oceania,Sydney,97,0.00
52.79.235.86,80,80,false,ICN,Asia Pacific,Seoul,98,0.00
52.65.184.139,2053,80,false,SYD,Oceania,Sydney,99,0.00
15.165.63.136,2095,80,false,ICN,Asia Pacific,Seoul,99,0.00
15.165.63.136,2052,80,false,ICN,Asia Pacific,Seoul,99,0.00
13.209.22.185,80,80,false,ICN,Asia Pacific,Seoul,99,0.00
13.209.166.73,80,8080,false,ICN,Asia Pacific,Seoul,99,0.00
13.237.94.188,2083,80,false,SYD,Oceania,Sydney,101,0.00
15.165.63.136,2053,80,false,ICN,Asia Pacific,Seoul,101,0.00
96.0.147.114,80,80,false,SIN,Asia Pacific,Singapore,104,0.00
96.0.147.114,443,80,false,SIN,Asia Pacific,Singapore,104,0.00
96.0.144.67,80,80,false,SIN,Asia Pacific,Singapore,108,0.00
54.252.91.41,2052,80,false,SYD,Oceania,Sydney,108,0.00
96.0.147.129,80,80,false,SIN,Asia Pacific,Singapore,109,0.00
3.105.185.150,2053,80,false,SYD,Oceania,Sydney,115,0.00
52.65.184.139,2082,80,false,SYD,Oceania,Sydney,118,0.00
54.252.91.41,2082,80,false,SYD,Oceania,Sydney,120,0.00
3.105.24.122,2095,80,false,SYD,Oceania,Sydney,120,0.00
3.105.36.23,2082,80,false,SYD,Oceania,Sydney,122,0.00
3.105.12.136,2082,80,false,SYD,Oceania,Sydney,122,0.00
3.105.12.136,2083,80,false,SYD,Oceania,Sydney,124,0.00
13.55.237.163,2082,80,false,SYD,Oceania,Sydney,149,0.00
176.116.21.140,2096,80,false,LHR,Europe,London,152,0.00
176.116.21.93,2053,80,false,LHR,Europe,London,152,0.00
176.116.21.103,2083,80,false,LHR,Europe,London,152,0.00
176.116.21.19,2086,80,false,LHR,Europe,London,152,0.00
176.116.21.93,2083,80,false,LHR,Europe,London,152,0.00
176.116.21.19,2053,80,false,LHR,Europe,London,152,0.00
176.116.21.101,2083,80,false,LHR,Europe,London,152,0.00
176.116.21.19,2083,80,false,LHR,Europe,London,152,0.00
176.116.21.74,2095,80,false,LHR,Europe,London,152,0.00
176.116.21.127,2053,80,false,LHR,Europe,London,152,0.00
176.116.21.32,2095,80,false,LHR,Europe,London,152,0.00
176.116.21.226,2086,80,false,LHR,Europe,London,152,0.00
176.116.21.127,2082,80,false,LHR,Europe,London,152,0.00
176.116.21.180,2086,80,false,LHR,Europe,London,152,0.00
176.116.21.127,2095,80,false,LHR,Europe,London,152,0.00
176.116.21.147,2096,80,false,LHR,Europe,London,152,0.00
176.116.21.136,2095,80,false,LHR,Europe,London,152,0.00
176.116.21.140,2053,80,false,LHR,Europe,London,152,0.00
176.116.21.88,2052,80,false,LHR,Europe,London,152,0.00
176.116.21.74,2083,80,false,LHR,Europe,London,152,0.00
176.116.21.74,2082,80,false,LHR,Europe,London,152,0.00
176.116.21.124,2087,80,false,LHR,Europe,London,152,0.00
176.116.21.138,2083,80,false,LHR,Europe,London,152,0.00
176.116.21.75,2082,80,false,LHR,Europe,London,152,0.00
35.178.107.20,80,80,false,LHR,Europe,London,152,0.00
176.116.21.127,2087,80,false,LHR,Europe,London,152,0.00
176.116.21.180,2083,80,false,LHR,Europe,London,152,0.00
176.116.21.32,2082,80,false,LHR,Europe,London,152,0.00
176.116.21.220,2096,80,false,LHR,Europe,London,152,0.00
176.116.21.91,2096,80,false,LHR,Europe,London,152,0.00
176.116.21.123,2095,80,false,LHR,Europe,London,152,0.00
18.130.241.46,80,80,false,LHR,Europe,London,152,0.00
176.116.21.108,2095,80,false,LHR,Europe,London,152,0.00
176.116.21.97,2083,80,false,LHR,Europe,London,152,0.00
176.116.21.124,2086,80,false,LHR,Europe,London,152,0.00
176.116.21.123,2086,80,false,LHR,Europe,London,152,0.00
176.116.21.41,2052,80,false,LHR,Europe,London,152,0.00
176.116.21.132,2095,80,false,LHR,Europe,London,152,0.00
176.116.21.136,2086,80,false,LHR,Europe,London,152,0.00
176.116.21.146,2096,80,false,LHR,Europe,London,152,0.00
176.116.21.91,2052,80,false,LHR,Europe,London,152,0.00
176.116.21.136,2087,80,false,LHR,Europe,London,152,0.00
176.116.21.80,2083,80,false,LHR,Europe,London,152,0.00
176.116.21.137,2086,80,false,LHR,Europe,London,152,0.00
176.116.21.87,2052,80,false,LHR,Europe,London,152,0.00
176.116.21.75,2086,80,false,LHR,Europe,London,152,0.00
176.116.21.100,2087,80,false,LHR,Europe,London,152,0.00
176.116.21.132,2096,80,false,LHR,Europe,London,152,0.00
176.116.21.182,2095,80,false,LHR,Europe,London,153,0.00
176.116.21.152,2086,80,false,LHR,Europe,London,153,0.00
176.116.21.77,2052,80,false,LHR,Europe,London,153,0.00
176.116.21.142,2096,80,false,LHR,Europe,London,153,0.00
176.116.21.98,2052,80,false,LHR,Europe,London,153,0.00
176.116.21.131,2052,80,false,LHR,Europe,London,153,0.00
176.116.21.75,2053,80,false,LHR,Europe,London,153,0.00
176.116.21.77,2082,80,false,LHR,Europe,London,153,0.00
176.116.21.105,2082,80,false,LHR,Europe,London,153,0.00
176.116.21.175,2053,80,false,LHR,Europe,London,153,0.00
176.116.21.90,2052,80,false,LHR,Europe,London,153,0.00
176.116.21.85,2053,80,false,LHR,Europe,London,153,0.00
176.116.21.102,2053,80,false,LHR,Europe,London,153,0.00
176.116.21.77,2087,80,false,LHR,Europe,London,153,0.00
176.116.21.105,2096,80,false,LHR,Europe,London,153,0.00
176.116.21.141,2096,80,false,LHR,Europe,London,153,0.00
176.116.21.100,2053,80,false,LHR,Europe,London,153,0.00
176.116.21.75,2095,80,false,LHR,Europe,London,153,0.00
176.116.21.153,2087,80,false,LHR,Europe,London,153,0.00
176.116.21.141,2053,80,false,LHR,Europe,London,153,0.00
176.116.21.175,2086,80,false,LHR,Europe,London,154,0.00
176.116.21.175,2095,80,false,LHR,Europe,London,155,0.00
176.116.21.132,2082,80,false,LHR,Europe,London,155,0.00
176.116.21.123,2053,80,false,LHR,Europe,London,158,0.00
176.116.21.74,2087,80,false,LHR,Europe,London,158,0.00
176.116.21.32,2086,80,false,LHR,Europe,London,158,0.00
176.116.21.88,2082,80,false,LHR,Europe,London,158,0.00
176.116.21.140,2086,80,false,LHR,Europe,London,158,0.00
176.116.21.101,2082,80,false,LHR,Europe,London,158,0.00
176.116.21.82,2086,80,false,LHR,Europe,London,158,0.00
176.116.21.101,2052,80,false,LHR,Europe,London,158,0.00
176.116.21.14,2087,80,false,LHR,Europe,London,158,0.00
176.116.21.32,2087,80,false,LHR,Europe,London,158,0.00
176.116.21.75,2083,80,false,LHR,Europe,London,158,0.00
176.116.21.36,2052,80,false,LHR,Europe,London,158,0.00
176.116.21.32,2053,80,false,LHR,Europe,London,158,0.00
176.116.21.89,2083,80,false,LHR,Europe,London,158,0.00
176.116.21.137,2096,80,false,LHR,Europe,London,158,0.00
176.116.21.73,2096,80,false,LHR,Europe,London,158,0.00
176.116.21.103,2053,80,false,LHR,Europe,London,158,0.00
176.116.21.133,2052,80,false,LHR,Europe,London,158,0.00
176.116.21.41,2053,80,false,LHR,Europe,London,158,0.00
176.116.21.103,2095,80,false,LHR,Europe,London,158,0.00
176.116.21.76,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.103,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.123,2087,80,false,LHR,Europe,London,159,0.00
176.116.21.73,2082,80,false,LHR,Europe,London,159,0.00
3.9.172.239,80,80,false,LHR,Europe,London,159,0.00
176.116.21.81,2096,80,false,LHR,Europe,London,159,0.00
176.116.21.84,2096,80,false,LHR,Europe,London,159,0.00
176.116.21.94,2053,80,false,LHR,Europe,London,159,0.00
176.116.21.107,2096,80,false,LHR,Europe,London,159,0.00
176.116.21.123,2083,80,false,LHR,Europe,London,159,0.00
176.116.21.101,2053,80,false,LHR,Europe,London,159,0.00
176.116.21.129,2087,80,false,LHR,Europe,London,159,0.00
176.116.21.74,2086,80,false,LHR,Europe,London,159,0.00
176.116.21.136,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.157,2086,80,false,LHR,Europe,London,159,0.00
176.116.21.36,2087,80,false,LHR,Europe,London,159,0.00
176.116.21.127,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.185,2096,80,false,LHR,Europe,London,159,0.00
176.116.21.85,2083,80,false,LHR,Europe,London,159,0.00
176.116.21.102,2083,80,false,LHR,Europe,London,159,0.00
176.116.21.89,2086,80,false,LHR,Europe,London,159,0.00
176.116.21.109,2053,80,false,LHR,Europe,London,159,0.00
176.116.21.137,2087,80,false,LHR,Europe,London,159,0.00
176.116.21.220,2087,80,false,LHR,Europe,London,159,0.00
176.116.21.78,2083,80,false,LHR,Europe,London,159,0.00
176.116.21.102,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.83,2053,80,false,LHR,Europe,London,159,0.00
176.116.21.87,2082,80,false,LHR,Europe,London,159,0.00
176.116.21.180,2095,80,false,LHR,Europe,London,159,0.00
176.116.21.131,2083,80,false,LHR,Europe,London,159,0.00
176.116.21.159,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.100,2083,80,false,LHR,Europe,London,159,0.00
176.116.21.137,2053,80,false,LHR,Europe,London,159,0.00
176.116.21.152,2083,80,false,LHR,Europe,London,159,0.00
176.116.21.148,2082,80,false,LHR,Europe,London,159,0.00
176.116.21.121,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.92,2082,80,false,LHR,Europe,London,159,0.00
176.116.21.180,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.159,2082,80,false,LHR,Europe,London,159,0.00
176.116.21.75,2096,80,false,LHR,Europe,London,159,0.00
176.116.21.109,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.124,2083,80,false,LHR,Europe,London,159,0.00
176.116.21.175,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.141,2095,80,false,LHR,Europe,London,159,0.00
176.116.21.100,2082,80,false,LHR,Europe,London,159,0.00
176.116.21.157,2053,80,false,LHR,Europe,London,159,0.00
176.116.21.175,2082,80,false,LHR,Europe,London,159,0.00
176.116.21.109,2096,80,false,LHR,Europe,London,159,0.00
176.116.21.75,2052,80,false,LHR,Europe,London,159,0.00
176.116.21.175,2083,80,false,LHR,Europe,London,159,0.00
176.116.21.141,2082,80,false,LHR,Europe,London,159,0.00
176.116.21.77,2096,80,false,LHR,Europe,London,159,0.00
176.116.21.134,2087,80,false,LHR,Europe,London,159,0.00
176.116.21.102,2082,80,false,LHR,Europe,London,159,0.00
176.116.21.116,2083,80,false,LHR,Europe,London,159,0.00
176.116.21.85,2095,80,false,LHR,Europe,London,160,0.00
176.116.21.105,2086,80,false,LHR,Europe,London,160,0.00
176.116.21.141,2086,80,false,LHR,Europe,London,160,0.00
176.116.21.153,2086,80,false,LHR,Europe,London,160,0.00
176.116.21.157,2082,80,false,LHR,Europe,London,160,0.00
176.116.21.152,2087,80,false,LHR,Europe,London,160,0.00
176.116.21.139,2096,80,false,LHR,Europe,London,160,0.00
176.116.21.19,2096,80,false,LHR,Europe,London,160,0.00
176.116.21.142,2086,80,false,LHR,Europe,London,160,0.00
176.116.21.104,2052,80,false,LHR,Europe,London,161,0.00
176.116.21.103,2096,80,false,LHR,Europe,London,161,0.00
176.116.21.140,2083,80,false,LHR,Europe,London,161,0.00
176.116.21.93,2095,80,false,LHR,Europe,London,161,0.00
176.116.21.127,2096,80,false,LHR,Europe,London,161,0.00
176.116.21.84,2086,80,false,LHR,Europe,London,161,0.00
176.116.21.108,2083,80,false,LHR,Europe,London,161,0.00
176.116.21.136,2096,80,false,LHR,Europe,London,161,0.00
176.116.21.89,2053,80,false,LHR,Europe,London,161,0.00
176.116.21.214,2086,80,false,LHR,Europe,London,161,0.00
176.116.21.95,2095,80,false,LHR,Europe,London,161,0.00
176.116.21.124,2053,80,false,LHR,Europe,London,161,0.00
176.116.21.108,2052,80,false,LHR,Europe,London,161,0.00
176.116.21.41,2087,80,false,LHR,Europe,London,161,0.00
176.116.21.36,2082,80,false,LHR,Europe,London,161,0.00
176.116.21.32,2052,80,false,LHR,Europe,London,161,0.00
176.116.21.220,2052,80,false,LHR,Europe,London,161,0.00
176.116.21.132,2086,80,false,LHR,Europe,London,161,0.00
176.116.21.100,2086,80,false,LHR,Europe,London,161,0.00
176.116.21.153,2095,80,false,LHR,Europe,London,161,0.00
176.116.21.85,2082,80,false,LHR,Europe,London,161,0.00
176.116.21.152,2082,80,false,LHR,Europe,London,161,0.00
176.116.21.161,2053,80,false,LHR,Europe,London,161,0.00
176.116.21.175,2096,80,false,LHR,Europe,London,161,0.00
176.116.21.140,2095,80,false,LHR,Europe,London,162,0.00
176.116.21.157,2095,80,false,LHR,Europe,London,162,0.00
176.116.21.157,2052,80,false,LHR,Europe,London,162,0.00
176.116.21.101,2095,80,false,LHR,Europe,London,162,0.00
176.116.21.108,2082,80,false,LHR,Europe,London,163,0.00
176.116.21.32,2083,80,false,LHR,Europe,London,163,0.00
176.116.21.94,2095,80,false,LHR,Europe,London,163,0.00
176.116.21.186,2096,80,false,LHR,Europe,London,163,0.00
176.116.21.32,2096,80,false,LHR,Europe,London,163,0.00
176.116.21.88,2083,80,false,LHR,Europe,London,163,0.00
176.116.21.185,2083,80,false,LHR,Europe,London,163,0.00
176.116.21.81,2052,80,false,LHR,Europe,London,163,0.00
176.116.21.93,2082,80,false,LHR,Europe,London,163,0.00
176.116.21.184,2087,80,false,LHR,Europe,London,163,0.00
176.116.21.73,2053,80,false,LHR,Europe,London,163,0.00
176.116.21.123,2082,80,false,LHR,Europe,London,163,0.00
176.116.21.19,2052,80,false,LHR,Europe,London,163,0.00
176.116.21.36,2086,80,false,LHR,Europe,London,163,0.00
176.116.21.220,2083,80,false,LHR,Europe,London,163,0.00
176.116.21.232,2053,80,false,LHR,Europe,London,163,0.00
176.116.21.104,2096,80,false,LHR,Europe,London,163,0.00
176.116.21.41,2086,80,false,LHR,Europe,London,163,0.00
176.116.21.83,2082,80,false,LHR,Europe,London,163,0.00
176.116.21.96,2087,80,false,LHR,Europe,London,163,0.00
176.116.21.142,2052,80,false,LHR,Europe,London,164,0.00
176.116.21.98,2086,80,false,LHR,Europe,London,164,0.00
176.116.21.100,2096,80,false,LHR,Europe,London,164,0.00
176.116.21.36,2083,80,false,LHR,Europe,London,164,0.00
176.116.21.98,2087,80,false,LHR,Europe,London,164,0.00
176.116.21.77,2086,80,false,LHR,Europe,London,164,0.00
176.116.21.157,2087,80,false,LHR,Europe,London,164,0.00
176.116.21.159,2086,80,false,LHR,Europe,London,164,0.00
176.116.21.116,2053,80,false,LHR,Europe,London,164,0.00
176.116.21.81,2087,80,false,LHR,Europe,London,164,0.00
176.116.21.104,2082,80,false,LHR,Europe,London,165,0.00
176.116.21.36,2053,80,false,LHR,Europe,London,165,0.00
176.116.21.124,2095,80,false,LHR,Europe,London,165,0.00
176.116.21.104,2086,80,false,LHR,Europe,London,165,0.00
176.116.21.93,2087,80,false,LHR,Europe,London,165,0.00
176.116.21.89,2095,80,false,LHR,Europe,London,165,0.00
176.116.21.142,2083,80,false,LHR,Europe,London,165,0.00
176.116.21.108,2086,80,false,LHR,Europe,London,165,0.00
15.188.168.174,2082,80,false,CDG,Europe,Paris,166,0.00
13.36.162.145,2096,80,false,CDG,Europe,Paris,166,0.00
176.116.21.220,2053,80,false,LHR,Europe,London,166,0.00
176.116.21.146,2095,80,false,LHR,Europe,London,166,0.00
15.236.116.199,2082,80,false,CDG,Europe,Paris,166,0.00
176.116.21.96,2095,80,false,LHR,Europe,London,166,0.00
176.116.21.102,2095,80,false,LHR,Europe,London,166,0.00
15.236.116.199,2083,80,false,CDG,Europe,Paris,166,0.00
176.116.21.142,2087,80,false,LHR,Europe,London,166,0.00
176.116.21.40,2087,80,false,LHR,Europe,London,166,0.00
13.36.162.145,2082,80,false,CDG,Europe,Paris,166,0.00
176.116.21.105,2083,80,false,LHR,Europe,London,166,0.00
176.116.21.152,2095,80,false,LHR,Europe,London,166,0.00
13.36.162.145,2086,80,false,CDG,Europe,Paris,166,0.00
176.116.21.109,2083,80,false,LHR,Europe,London,166,0.00
13.36.63.124,2053,80,false,CDG,Europe,Paris,166,0.00
176.116.21.141,2083,80,false,LHR,Europe,London,166,0.00
13.36.63.124,2082,80,false,CDG,Europe,Paris,166,0.00
176.116.21.152,2096,80,false,LHR,Europe,London,166,0.00
13.36.63.124,2095,80,false,CDG,Europe,Paris,166,0.00
15.188.168.174,2086,80,false,CDG,Europe,Paris,167,0.00
176.116.21.129,2053,80,false,LHR,Europe,London,167,0.00
13.36.253.240,2082,80,false,CDG,Europe,Paris,167,0.00
176.116.21.104,2087,80,false,LHR,Europe,London,167,0.00
176.116.21.82,2083,80,false,LHR,Europe,London,167,0.00
176.116.21.220,2095,80,false,LHR,Europe,London,167,0.00
13.36.253.240,2083,80,false,CDG,Europe,Paris,167,0.00
176.116.21.180,2082,80,false,LHR,Europe,London,167,0.00
176.116.21.83,2095,80,false,LHR,Europe,London,167,0.00
176.116.21.103,2087,80,false,LHR,Europe,London,167,0.00
176.116.21.127,2083,80,false,LHR,Europe,London,167,0.00
15.188.168.174,2096,80,false,CDG,Europe,Paris,167,0.00
176.116.21.127,2086,80,false,LHR,Europe,London,167,0.00
176.116.21.104,2053,80,false,LHR,Europe,London,167,0.00
176.116.21.136,2082,80,false,LHR,Europe,London,167,0.00
176.116.21.74,2096,80,false,LHR,Europe,London,167,0.00
176.116.21.36,2095,80,false,LHR,Europe,London,168,0.00
176.116.21.100,2052,80,false,LHR,Europe,London,168,0.00
54.155.155.196,2087,80,false,DUB,Europe,Dublin,168,0.00
18.196.70.197,80,80,false,FRA,Europe,Frankfurt,168,0.00
79.125.15.17,2053,80,false,DUB,Europe,Dublin,168,0.00
79.125.15.17,2052,80,false,DUB,Europe,Dublin,168,0.00
13.36.24.111,2096,80,false,CDG,Europe,Paris,168,0.00
176.116.21.85,2052,80,false,LHR,Europe,London,168,0.00
54.194.162.247,80,80,false,DUB,Europe,Dublin,168,0.00
176.116.21.141,2087,80,false,LHR,Europe,London,168,0.00
176.116.21.142,2082,80,false,LHR,Europe,London,168,0.00
13.36.162.145,2083,80,false,CDG,Europe,Paris,168,0.00
52.18.205.36,2052,80,false,DUB,Europe,Dublin,168,0.00
176.116.21.175,2087,80,false,LHR,Europe,London,168,0.00
176.116.21.77,2083,80,false,LHR,Europe,London,168,0.00
99.80.238.19,2053,80,false,DUB,Europe,Dublin,168,0.00
99.80.238.19,2083,80,false,DUB,Europe,Dublin,168,0.00
79.125.15.17,2052,80,false,DUB,Europe,Dublin,169,0.00
176.116.21.80,2087,80,false,LHR,Europe,London,169,0.00
176.116.21.19,2095,80,false,LHR,Europe,London,169,0.00
13.36.253.240,2087,80,false,CDG,Europe,Paris,169,0.00
176.116.21.86,2096,80,false,LHR,Europe,London,169,0.00
176.116.21.180,2053,80,false,LHR,Europe,London,169,0.00
176.116.21.186,2083,80,false,LHR,Europe,London,169,0.00
176.116.21.101,2096,80,false,LHR,Europe,London,170,0.00
15.237.226.38,2096,443,true,CDG,Europe,Paris,170,0.00
52.18.205.36,2095,80,false,DUB,Europe,Dublin,170,0.00
176.116.21.153,2053,80,false,LHR,Europe,London,170,0.00
176.116.21.136,2083,80,false,LHR,Europe,London,170,0.00
176.116.21.137,2082,80,false,LHR,Europe,London,170,0.00
176.116.21.232,2082,80,false,LHR,Europe,London,170,0.00
176.116.21.103,2086,80,false,LHR,Europe,London,170,0.00
176.116.21.108,2096,80,false,LHR,Europe,London,170,0.00
176.116.21.186,2087,80,false,LHR,Europe,London,170,0.00
176.116.21.40,2052,80,false,LHR,Europe,London,170,0.00
176.116.21.142,2053,80,false,LHR,Europe,London,170,0.00
18.202.149.25,2082,80,false,DUB,Europe,Dublin,170,0.00
18.202.149.25,2095,80,false,DUB,Europe,Dublin,170,0.00
176.116.21.100,2095,80,false,LHR,Europe,London,170,0.00
99.80.238.19,2096,80,false,DUB,Europe,Dublin,170,0.00
176.116.21.124,2096,80,false,LHR,Europe,London,170,0.00
52.18.205.36,2086,80,false,DUB,Europe,Dublin,170,0.00
176.116.21.105,2087,80,false,LHR,Europe,London,170,0.00
13.36.24.111,2086,80,false,CDG,Europe,Paris,170,0.00
176.116.21.151,2086,80,false,LHR,Europe,London,171,0.00
18.196.93.254,80,80,false,FRA,Europe,Frankfurt,171,0.00
3.70.92.227,2052,80,false,FRA,Europe,Frankfurt,171,0.00
13.36.162.145,2095,80,false,CDG,Europe,Paris,171,0.00
15.188.168.174,2053,80,false,CDG,Europe,Paris,171,0.00
13.36.63.124,2086,80,false,CDG,Europe,Paris,171,0.00
54.155.155.196,2052,80,false,DUB,Europe,Dublin,171,0.00
15.188.168.174,2095,80,false,CDG,Europe,Paris,172,0.00
15.236.116.199,2096,80,false,CDG,Europe,Paris,172,0.00
15.188.168.174,2083,80,false,CDG,Europe,Paris,172,0.00
176.116.21.131,2053,80,false,LHR,Europe,London,172,0.00
176.116.21.86,2086,80,false,LHR,Europe,London,172,0.00
13.36.162.145,2087,80,false,CDG,Europe,Paris,172,0.00
13.36.162.145,2052,80,false,CDG,Europe,Paris,172,0.00
176.116.21.132,2053,80,false,LHR,Europe,London,172,0.00
18.195.212.150,80,80,false,FRA,Europe,Frankfurt,172,0.00
15.236.116.199,2053,80,false,CDG,Europe,Paris,172,0.00
3.69.0.8,80,80,false,FRA,Europe,Frankfurt,172,0.00
15.236.182.68,443,80,false,CDG,Europe,Paris,173,0.00
176.116.21.102,2087,80,false,LHR,Europe,London,173,0.00
176.116.21.152,2053,80,false,LHR,Europe,London,173,0.00
54.155.155.196,2086,80,false,DUB,Europe,Dublin,173,0.00
15.188.168.174,2052,80,false,CDG,Europe,Paris,173,0.00
13.36.253.240,2052,80,false,CDG,Europe,Paris,173,0.00
3.71.124.67,2087,80,false,FRA,Europe,Frankfurt,173,0.00
18.159.137.214,2096,80,false,FRA,Europe,Frankfurt,173,0.00
18.185.254.189,80,80,false,FRA,Europe,Frankfurt,173,0.00
13.36.63.124,2096,80,false,CDG,Europe,Paris,173,0.00
3.127.55.133,80,80,false,FRA,Europe,Frankfurt,173,0.00
18.157.78.22,2087,80,false,FRA,Europe,Frankfurt,174,0.00
16.63.33.251,2052,80,false,MXP,Europe,Milan,174,0.00
13.39.231.83,443,80,false,CDG,Europe,Paris,174,0.00
3.120.76.162,2083,80,false,FRA,Europe,Frankfurt,174,0.00
16.63.33.251,2083,80,false,MXP,Europe,Milan,174,0.00
52.18.205.36,2053,80,false,DUB,Europe,Dublin,174,0.00
16.63.55.49,2086,80,false,ZRH,Europe,Zurich,174,0.00
99.80.238.19,2086,80,false,DUB,Europe,Dublin,174,0.00
52.18.205.36,2087,80,false,DUB,Europe,Dublin,174,0.00
99.80.238.19,2052,80,false,DUB,Europe,Dublin,175,0.00
16.63.33.251,2095,80,false,MXP,Europe,Milan,175,0.00
15.236.116.199,2086,80,false,CDG,Europe,Paris,175,0.00
16.63.33.251,2087,80,false,MXP,Europe,Milan,175,0.00
16.63.33.251,2096,80,false,MXP,Europe,Milan,175,0.00
16.63.55.49,2096,80,false,ZRH,Europe,Zurich,175,0.00
3.70.92.227,2087,80,false,FRA,Europe,Frankfurt,175,0.00
18.193.131.26,80,80,false,FRA,Europe,Frankfurt,176,0.00
13.36.63.124,2052,80,false,CDG,Europe,Paris,176,0.00
18.202.149.25,2087,80,false,DUB,Europe,Dublin,176,0.00
54.216.89.4,2053,80,false,DUB,Europe,Dublin,177,0.00
13.36.24.111,2082,80,false,CDG,Europe,Paris,177,0.00
16.63.251.69,2096,80,false,ZRH,Europe,Zurich,177,0.00
15.236.116.199,2095,80,false,CDG,Europe,Paris,177,0.00
13.36.24.111,2083,80,false,CDG,Europe,Paris,177,0.00
52.18.205.36,2096,80,false,DUB,Europe,Dublin,177,0.00
3.120.76.162,2095,80,false,FRA,Europe,Frankfurt,177,0.00
52.18.205.36,2082,80,false,DUB,Europe,Dublin,177,0.00
16.63.55.49,2083,80,false,ZRH,Europe,Zurich,177,0.00
18.198.227.161,80,80,false,FRA,Europe,Frankfurt,177,0.00
